result_id,race_id,race_date,racecourse_code,racecourse_name,race_number,race_index,race_name,race_class,distance_m,rating_band,going,surface,course,prize_money_hkd,field_size,horse_id,horse_number,horse_name,brand_number,country_of_origin,hemisphere_of_origin,horse_age_at_race,horse_colour,horse_sex,sire,dam,dam_sire,career_starts_before,career_wins_before,career_seconds_before,career_thirds_before,career_top3_before,career_win_rate_before,career_top3_rate_before,prize_payout_percentage,prize_money_won_this_race,career_prize_money_before,career_prize_money_after,finishing_position,is_winner,is_top_three,jockey,trainer,actual_weight,declared_horse_weight,draw,margin,finish_time,odds,horse_profile_url,horse_profile_scraped_at,race_url
ST_20060521_R08_HK_2004_E229,ST_20060521_R08,2006-05-21,ST,Sha Tin,8,622,THE HSBC PREMIER SHA TIN VASE (HANDICAP) FINAL LEG OF HSBC PREMIER SERIES,,1200,,SOFT,TURF,"TURF - ""C+3"" Course",2000000,12,HK_2004_E229,10,REGENCY HORSE,CE229,NZ,Southern,,Bay,Gelding,Stravinsky,Rivertaine,Centaine Same,6,3,0,1,4,0.5,0.6667,0.56,1120000.0,2287000.0,3407000.0,1,True,True,F Coetzee,A S Cruz,115,1090,3,---,1:12.60,4.1,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E229,2026-09-04T07:33:47Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=8
ST_20060521_R08_HK_2002_C084,ST_20060521_R08,2006-05-21,ST,Sha Tin,8,622,THE HSBC PREMIER SHA TIN VASE (HANDICAP) FINAL LEG OF HSBC PREMIER SERIES,,1200,,SOFT,TURF,"TURF - ""C+3"" Course",2000000,12,HK_2002_C084,5,HELENE PILLAGING,CC084,AUS,Southern,,Bay,Gelding,Marauding,Preview,Kenmare Same,5,0,0,1,1,0.0,0.2,0.21,420000.0,930500.0,1350500.0,2,False,True,C K Tong,A S Cruz,122,1229,4,1/2,1:12.70,14.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C084,2026-09-04T07:33:44Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=8
ST_20060521_R08_HK_2004_E072,ST_20060521_R08,2006-05-21,ST,Sha Tin,8,622,THE HSBC PREMIER SHA TIN VASE (HANDICAP) FINAL LEG OF HSBC PREMIER SERIES,,1200,,SOFT,TURF,"TURF - ""C+3"" Course",2000000,12,HK_2004_E072,8,FOKINE,CE072,USA,Northern,,Bay,Brown / Horse,Royal Academy,Polar Bird,Thatching Same,5,0,1,0,1,0.0,0.2,0.115,230000.0,730500.0,960500.0,3,False,True,Y T Cheng,A S Cruz,119,1029,10,1-1/4,1:12.80,16.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E072,2026-09-04T10:17:53Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=8
ST_20060521_R08_HK_2004_E060,ST_20060521_R08,2006-05-21,ST,Sha Tin,8,622,THE HSBC PREMIER SHA TIN VASE (HANDICAP) FINAL LEG OF HSBC PREMIER SERIES,,1200,,SOFT,TURF,"TURF - ""C+3"" Course",2000000,12,HK_2004_E060,11,ABSOLUTE CHAMPION,CE060,AUS,Southern,,Bay,Brown / Gelding,Marauding,Beauty Belle,Ideal Planet Same,2,0,0,1,1,0.0,0.5,0.06,120000.0,318000.0,438000.0,4,False,False,B Prebble,D J Hall,116,1129,2,1-3/4,1:12.90,4.7,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E060,2026-09-04T10:31:59Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=8
ST_20060521_R08_HK_2001_B282,ST_20060521_R08,2006-05-21,ST,Sha Tin,8,622,THE HSBC PREMIER SHA TIN VASE (HANDICAP) FINAL LEG OF HSBC PREMIER SERIES,,1200,,SOFT,TURF,"TURF - ""C+3"" Course",2000000,12,HK_2001_B282,3,THE DUKE,CB282,AUS,Southern,,Bay,Gelding,Danehill,Mer Du Sud,Bluebird Same,3,0,0,1,1,0.0,0.3333,0.055,110000.0,1030000.0,1140000.0,5,False,False,C Munce,C Fownes,132,1152,1,3,1:13.10,11.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B282,2026-09-04T07:34:33Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=8
ST_20060521_R08_HK_2003_D140,ST_20060521_R08,2006-05-21,ST,Sha Tin,8,622,THE HSBC PREMIER SHA TIN VASE (HANDICAP) FINAL LEG OF HSBC PREMIER SERIES,,1200,,SOFT,TURF,"TURF - ""C+3"" Course",2000000,12,HK_2003_D140,2,BILLET EXPRESS,CD140,AUS,Southern,,Bay,Gelding,Keltrice,Pazzihi,Manihi Same,4,2,0,0,2,0.5,0.5,0.0,0.0,3640000.0,3640000.0,6,False,False,A Delpech,J Moore,132,1217,5,3-3/4,1:13.20,8.7,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D140,2026-09-04T07:33:42Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=8
ST_20060521_R08_HK_2004_E181,ST_20060521_R08,2006-05-21,ST,Sha Tin,8,622,THE HSBC PREMIER SHA TIN VASE (HANDICAP) FINAL LEG OF HSBC PREMIER SERIES,,1200,,SOFT,TURF,"TURF - ""C+3"" Course",2000000,12,HK_2004_E181,12,ADAIKALI,CE181,IRE,Northern,,Bay,Gelding,Green Desert,Adaiyka,Doyoun Same,4,3,0,0,3,0.75,0.75,0.0,0.0,1540000.0,1540000.0,7,False,False,D Whyte,S Woods,116,1100,12,4,1:13.20,9.7,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E181,2026-09-04T07:20:20Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=8
ST_20060521_R08_HK_2001_B359,ST_20060521_R08,2006-05-21,ST,Sha Tin,8,622,THE HSBC PREMIER SHA TIN VASE (HANDICAP) FINAL LEG OF HSBC PREMIER SERIES,,1200,,SOFT,TURF,"TURF - ""C+3"" Course",2000000,12,HK_2001_B359,4,PLANET RULER,CB359,AUS,Southern,,Bay,Gelding,Danehill,Sequenza,Lycius Same,4,0,0,1,1,0.0,0.25,0.0,0.0,1177500.0,1177500.0,8,False,False,G Mosse,A Lee,130,1129,6,5-1/2,1:13.50,9.8,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B359,2026-09-04T07:33:30Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=8
ST_20060521_R08_HK_2004_E227,ST_20060521_R08,2006-05-21,ST,Sha Tin,8,622,THE HSBC PREMIER SHA TIN VASE (HANDICAP) FINAL LEG OF HSBC PREMIER SERIES,,1200,,SOFT,TURF,"TURF - ""C+3"" Course",2000000,12,HK_2004_E227,1,NATURAL BLITZ,CE227,AUS,Southern,,Brown,Gelding,Maroof,Miiharo,Bletchingly Same,3,0,1,0,1,0.0,0.3333,0.0,0.0,945000.0,945000.0,9,False,False,R Fradd,D Cruz,133,1082,7,6-1/4,1:13.60,30.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E227,2026-09-04T07:33:24Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=8
ST_20060521_R08_HK_2003_D286,ST_20060521_R08,2006-05-21,ST,Sha Tin,8,622,THE HSBC PREMIER SHA TIN VASE (HANDICAP) FINAL LEG OF HSBC PREMIER SERIES,,1200,,SOFT,TURF,"TURF - ""C+3"" Course",2000000,12,HK_2003_D286,9,NOBLE CRUSADER,CD286,AUS,Southern,,Bay,Gelding,Danzero,Suburban Blues,Bluebird Same,4,0,0,0,0,0.0,0.0,0.0,0.0,380000.0,380000.0,10,False,False,G Schofield,A S Cruz,116,1168,8,7-3/4,1:13.80,16.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D286,2026-09-04T07:40:24Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=8
ST_20060521_R08_HK_2002_C307,ST_20060521_R08,2006-05-21,ST,Sha Tin,8,622,THE HSBC PREMIER SHA TIN VASE (HANDICAP) FINAL LEG OF HSBC PREMIER SERIES,,1200,,SOFT,TURF,"TURF - ""C+3"" Course",2000000,12,HK_2002_C307,7,FIGURES,CC307,NZ,Southern,,Bay,Gelding,Maroof,Mercurous,Mercury Same,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,False,False,H W Lai,D Oughton,117,1104,9,15-1/2,1:15.00,11.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C307,2026-09-04T07:30:37Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=8
ST_20060521_R08_HK_2003_D317,ST_20060521_R08,2006-05-21,ST,Sha Tin,8,622,THE HSBC PREMIER SHA TIN VASE (HANDICAP) FINAL LEG OF HSBC PREMIER SERIES,,1200,,SOFT,TURF,"TURF - ""C+3"" Course",2000000,12,HK_2003_D317,6,HIGH INTELLIGENT,CD317,AUS,Southern,,Brown,Gelding,Anabaa,Party Dancer,Party Leader Same,6,0,0,1,1,0.0,0.1667,0.0,0.0,517500.0,517500.0,12,False,False,D Dunn,J Size,128,1155,11,25,1:16.50,26.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D317,2026-09-04T07:22:34Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=8
ST_20060521_R09_HK_2003_D350,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2003_D350,14,KAISER'S PRIZE,CD350,AUS,Southern,,Bay,Gelding,Canny Lad,Infatuated,Quest For Fame Same,6,0,2,1,3,0.0,0.5,0.56,420000.0,363450.0,783450.0,1.0,True,True,S Dye,C Fownes,115,1184,1,---,1:39.70,7.8,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D350,2026-09-04T07:28:57Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R09_HK_2004_E151,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2004_E151,5,KING HESPERUS,CE151,USA,Northern,,Bay,Gelding,Kingmambo,Victorica,Exbourne Same,1,0,0,0,0,0.0,0.0,0.21,157500.0,0.0,157500.0,2.0,False,True,A Delpech,D E Ferraris,122,1087,2,1/2,1:39.70,11.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E151,2026-09-04T07:29:35Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R09_HK_2005_G138,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2005_G138,12,CASH IN,CG138,NZ,Southern,,Bay,Gelding,Fasliyev,Najaba,Touching Wood Same,4,0,0,0,0,0.0,0.0,0.115,86250.0,0.0,86250.0,3.0,False,True,H K Yim,S Woods,114,1063,3,3,1:40.10,99.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G138,2026-09-04T07:06:00Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R09_HK_2003_D275,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2003_D275,11,BYRON,CD275,NZ,Southern,,Bay,Brown / Gelding,Tale Of The Cat,Zorina,Nureyev Same,4,0,0,1,1,0.0,0.25,0.06,45000.0,127500.0,172500.0,4.0,False,False,G Schofield,J Size,117,1060,7,3-3/4,1:40.30,11.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D275,2026-09-04T07:11:36Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R09_HK_2000_A177,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2000_A177,9,ARROGANCE,CA177,NZ,Southern,,Bay,Gelding,British Banker,Crest Of Casitas,Crested Wave Same,3,0,0,0,0,0.0,0.0,0.055,41250.0,0.0,41250.0,5.0,False,False,Y T Cheng,K W Lui,116,1200,4,4-3/4,1:40.40,13.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2000_A177,2026-09-04T07:07:04Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R09_HK_2002_C340,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2002_C340,3,WADADELIGHT,CC340,USA,Northern,,Bay,Gelding,Awad,Zeeling,Unreal Zeal Same,8,2,0,1,3,0.25,0.375,0.0,0.0,825450.0,825450.0,6.0,False,False,O Doleuze,T K Ng,127,1022,14,5-1/2,1:40.50,33.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C340,2026-09-04T07:29:45Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R09_HK_2004_E074,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2004_E074,1,SING FAY FAY,CE074,IRE,Northern,,Bay,Gelding,Lil's Boy,Alisco,Shalford Same,5,0,1,1,2,0.0,0.4,0.0,0.0,298750.0,298750.0,7.0,False,False,K T Yeung,A T Millard,123,1099,8,5-1/2,1:40.50,11.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E074,2026-09-04T07:19:01Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R09_HK_2005_G194,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2005_G194,4,RIVER JORDAN,CG194,AUS,Southern,,Brown,Horse,Irgun,Badiya,Sir Ivor Same,2,0,2,0,2,0.0,1.0,0.0,0.0,315000.0,315000.0,8.0,False,False,D Whyte,J Moore,126,1148,10,6-1/4,1:40.70,3.1,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G194,2026-09-04T07:25:22Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R09_HK_2002_C346,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2002_C346,2,EASY GAME,CC346,NZ,Southern,,Bay,Gelding,Straight Strike,Lady Newbury,Lord Ballina Same,5,0,0,2,2,0.0,0.4,0.0,0.0,262500.0,262500.0,9.0,False,False,C Munce,P O'Sullivan,132,1081,6,7-3/4,1:40.90,11.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C346,2026-09-04T07:24:44Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R09_HK_2003_D002,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2003_D002,6,WIN FOR ALL,CD002,IRE,Northern,,Bay,Gelding,Barathea,Chapka,Green Desert Same,2,0,0,0,0,0.0,0.0,0.0,0.0,41250.0,41250.0,10.0,False,False,B Prebble,D J Hall,122,1119,11,18-1/2,1:42.60,51.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D002,2026-09-04T07:10:37Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R09_HK_2001_B114,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2001_B114,7,BOUNTIFUL,CB114,NZ,Southern,,Bay,Gelding,Mellifont,Her Excellency,Vice Regal Same,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,False,False,W M Lai,J Size,119,1189,12,23-1/4,1:43.40,51.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B114,2026-09-04T10:41:17Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R09_HK_2003_D263,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2003_D263,10,LEGIONNAIRE,CD263,AUS,Southern,,Bay,Gelding,Danehill,Secret Truth,Secretariat Same,5,2,0,0,2,0.4,0.4,0.0,0.0,638400.0,638400.0,12.0,False,False,K L Chui,A S Cruz,108,1186,5,25-3/4,1:43.80,5.5,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D263,2026-09-04T10:34:28Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R09_HK_2002_C231,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2002_C231,13,PROGRESSING TIMES,CC231,GB,Northern,,Bay,Gelding,Royal Applause,Mary Cornwallis,Primo Dominie Same,4,0,0,0,0,0.0,0.0,0.0,0.0,45000.0,45000.0,13.0,False,False,M W Leung,T W Leung,111,1048,9,36-1/4,1:45.50,99.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C231,2026-09-04T07:36:36Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R09_HK_2004_E183,ST_20060521_R09,2006-05-21,ST,Sha Tin,9,623,KAU TO SHAN HANDICAP,Class 3,1650,80-60,WET SLOW,ALL WEATHER TRACK,ALL WEATHER TRACK,750000,14,HK_2004_E183,8,TOP HONOR,CE183,GER,Northern,,Bay,Gelding,Highest Honor,Salonrolle,Tirol Same,6,1,0,0,1,0.1667,0.1667,0.0,0.0,360450.0,360450.0,,False,False,G Mosse,A Lee,121,1014,13,---,---,12.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E183,2026-09-04T10:24:01Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=9
ST_20060521_R10_HK_2003_D199,ST_20060521_R10,2006-05-21,ST,Sha Tin,10,624,LION ROCK HANDICAP,Class 3,2000,80-60,SOFT,TURF,"TURF - ""C+3"" Course",750000,14,HK_2003_D199,10,DASH AHEAD,CD199,IRE,Northern,,Chestnut,Gelding,Bahhare,Madam Baileys,Doulab Same,4,0,0,2,2,0.0,0.5,0.56,420000.0,213750.0,633750.0,1,True,True,D Whyte,L Ho,120,1046,7,---,2:09.10,11.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D199,2026-09-04T10:26:21Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=10
ST_20060521_R10_HK_2000_A391,ST_20060521_R10,2006-05-21,ST,Sha Tin,10,624,LION ROCK HANDICAP,Class 3,2000,80-60,SOFT,TURF,"TURF - ""C+3"" Course",750000,14,HK_2000_A391,11,ELEPHANT DANCE,CA391,NZ,Southern,,Chestnut,Gelding,Senor Pete,Zephyr Comet,Zephyr Bay Same,5,1,1,1,3,0.2,0.6,0.21,157500.0,525150.0,682650.0,2,False,True,W M Lai,T K Ng,115,1148,3,3/4,2:09.20,5.6,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2000_A391,2026-09-04T07:07:47Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=10
ST_20060521_R10_HK_2002_C355,ST_20060521_R10,2006-05-21,ST,Sha Tin,10,624,LION ROCK HANDICAP,Class 3,2000,80-60,SOFT,TURF,"TURF - ""C+3"" Course",750000,14,HK_2002_C355,2,NOBLE HEART,CC355,NZ,Southern,,Chestnut,Gelding,Deputy Governor,Domino,Grosvenor Same,3,0,2,1,3,0.0,1.0,0.115,86250.0,401250.0,487500.0,3,False,True,C K Tong,K W Lui,123,1004,2,1,2:09.20,9.9,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C355,2026-09-04T07:24:28Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=10
ST_20060521_R10_HK_2002_C068,ST_20060521_R10,2006-05-21,ST,Sha Tin,10,624,LION ROCK HANDICAP,Class 3,2000,80-60,SOFT,TURF,"TURF - ""C+3"" Course",750000,14,HK_2002_C068,6,NASA PEARL,CC068,NZ,Southern,,Bay,Gelding,Centaine,Nasajuanita,Nassipour Same,4,0,0,1,1,0.0,0.25,0.06,45000.0,131250.0,176250.0,4,False,False,O Doleuze,P O'Sullivan,124,1105,1,1-3/4,2:09.30,10.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C068,2026-09-04T07:13:45Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=10
ST_20060521_R10_HK_2005_G081,ST_20060521_R10,2006-05-21,ST,Sha Tin,10,624,LION ROCK HANDICAP,Class 3,2000,80-60,SOFT,TURF,"TURF - ""C+3"" Course",750000,14,HK_2005_G081,9,TACTIC KING,CG081,NZ,Southern,,Bay,Gelding,Zabeel,Afleet Floozie,Afleet Same,4,0,0,0,0,0.0,0.0,0.055,41250.0,45000.0,86250.0,5,False,False,A Delpech,D E Ferraris,121,1141,8,11-1/2,2:10.90,17.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G081,2026-09-04T07:13:53Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=10
ST_20060521_R10_HK_2003_D372,ST_20060521_R10,2006-05-21,ST,Sha Tin,10,624,LION ROCK HANDICAP,Class 3,2000,80-60,SOFT,TURF,"TURF - ""C+3"" Course",750000,14,HK_2003_D372,5,CLASSIC DELIGHT,CD372,AUS,Southern,,Bay,Gelding,Taos,Toora Loora,Indian Raj Same,4,0,0,0,0,0.0,0.0,0.0,0.0,90000.0,90000.0,6,False,False,S Dye,C S Shum,125,1166,4,13-1/2,2:11.20,7.8,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D372,2026-09-04T10:24:17Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=10
ST_20060521_R10_HK_2002_C096,ST_20060521_R10,2006-05-21,ST,Sha Tin,10,624,LION ROCK HANDICAP,Class 3,2000,80-60,SOFT,TURF,"TURF - ""C+3"" Course",750000,14,HK_2002_C096,1,GOLD FIELD,CC096,IRE,Northern,,Bay,Gelding,Catrail,Razana,Kahyasi Same,7,0,3,0,3,0.0,0.4286,0.0,0.0,555000.0,555000.0,7,False,False,B Prebble,S Woods,130,1151,5,13-3/4,2:11.20,19.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C096,2026-09-04T07:43:17Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=10
ST_20060521_R10_HK_2002_C240,ST_20060521_R10,2006-05-21,ST,Sha Tin,10,624,LION ROCK HANDICAP,Class 3,2000,80-60,SOFT,TURF,"TURF - ""C+3"" Course",750000,14,HK_2002_C240,12,SUNNY RIVIERA,CC240,AUS,Southern,,Bay,Gelding,Encosta de Lago,Riviera Girl,Admiral Lincoln Same,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,False,False,D Dunn,A T Millard,117,1035,6,18-1/2,2:12.00,15.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C240,2026-09-04T07:24:05Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=10
ST_20060521_R10_HK_2002_C152,ST_20060521_R10,2006-05-21,ST,Sha Tin,10,624,LION ROCK HANDICAP,Class 3,2000,80-60,SOFT,TURF,"TURF - ""C+3"" Course",750000,14,HK_2002_C152,14,HAPPY CONTENDER,CC152,FR,Northern,,Brown,Gelding,Anabaa,Silvermine,Bellypha Same,6,1,1,0,2,0.1667,0.3333,0.0,0.0,438900.0,438900.0,9,False,False,K L Chui,Y O Wong,103,969,12,18-1/2,2:12.00,62.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C152,2026-09-04T07:23:50Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=10
ST_20060521_R10_HK_2003_D336,ST_20060521_R10,2006-05-21,ST,Sha Tin,10,624,LION ROCK HANDICAP,Class 3,2000,80-60,SOFT,TURF,"TURF - ""C+3"" Course",750000,14,HK_2003_D336,7,SOCRATES,CD336,NZ,Southern,,Bay,Gelding,Zabeel,Oh Sister,Marooned Same,5,1,0,0,1,0.2,0.2,0.0,0.0,420000.0,420000.0,10,False,False,Y T Cheng,C Fownes,122,1129,13,25,2:13.00,14.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D336,2026-09-04T07:37:26Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=10
ST_20060521_R10_HK_2000_A196,ST_20060521_R10,2006-05-21,ST,Sha Tin,10,624,LION ROCK HANDICAP,Class 3,2000,80-60,SOFT,TURF,"TURF - ""C+3"" Course",750000,14,HK_2000_A196,3,RED PEPPER,CA196,GB,Northern,,Bay,Gelding,Cadeaux Genereux,Final Shot,Dalsaan Same,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,False,False,G Schofield,C H Yip,130,1033,9,25-3/4,2:13.10,13.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2000_A196,2026-09-04T10:24:20Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/05/21&racecourse=ST&RaceNo=10
